alpha0,theta0,theta1
-2.207541293967493,0.9148634413700724,0.0928148745532181
-2.383980828822164,0.9148634413700724,0.0928148745532181
-2.3526095112671186,0.9284487410215436,0.090338704618044
-2.342174908121573,0.9284487410215436,0.090338704618044
-2.291875757862748,0.9353578832429283,0.0931907815413137
-2.43496433206,0.9353578832429283,0.0931907815413137
-2.3248910927143744,0.9353578832429283,0.0931907815413137
-2.3592573490274056,0.9667543451812712,0.0933444611152098
-2.2477666157399505,0.96477501724185,0.0999309808921914
-2.3365408338531206,0.96477501724185,0.0999309808921914
-2.3701078025189024,0.9724563977340271,0.1065468059017629
-2.397728595290019,0.9804484971130266,0.1132414996971446
-2.3570906659064508,0.9804484971130266,0.1132414996971446
-2.4558509273755917,0.9941780326128268,0.1194725449949219
-2.504420057352896,0.9999788875162946,0.1124343431105097
-2.513682065508694,0.9975018427734952,0.1101864824967335
-2.422788268617329,0.9975018427734952,0.1101864824967335
-2.3334176850264976,0.9975018427734952,0.1101864824967335
-2.4444756378478627,0.9975018427734952,0.1101864824967335
-2.346489440468375,0.9869576142575698,0.1186165963465917
-2.2807757771590125,0.9912190853771676,0.1118448175611692
-2.4533074274026303,0.9558534835688914,0.114777532339943
-2.347972197166246,0.9819101935937652,0.1104718752180247
-2.3347772171406467,0.9646037524155024,0.108425597230979
-2.271801072903174,0.9646037524155024,0.108425597230979
-2.4243822613772115,0.9646037524155024,0.108425597230979
-2.401024081491708,0.9646037524155024,0.108425597230979
-2.3168676869806903,0.95971486285702,0.1206110707737333
-2.312294679195401,0.943282799525478,0.1189319063271747
-2.4155738517017884,0.9399856097394153,0.1265909031445609
-2.46811761895028,0.9399856097394153,0.1265909031445609
-2.4168850677951537,0.9399856097394153,0.1265909031445609
-2.3329056417654286,0.9305832814320256,0.0998294318149216
-2.498106633528184,0.9368803233769932,0.1024335913129592
-2.3072348177358086,0.9251628167726704,0.1019637885238263
-2.311620833901636,0.9251628167726704,0.1019637885238263
-2.3072192384845387,0.9251628167726704,0.1019637885238263
-2.40679992338035,0.931023154253208,0.1143804429524873
-2.384320231587186,0.9427100783137298,0.1241586789086992
-2.295159426743426,0.971129701813089,0.1208087046496971
-2.4029928914845216,0.975284310949896,0.1142256845958557
-2.3368505166617908,0.9902688713174868,0.1296603648284767
-2.488423727617821,0.99379965045123,0.1283163930988699
-2.3656158117924786,0.9867698401723008,0.1273496900233588
-2.276074333190667,0.9867698401723008,0.1273496900233588
-2.365898579622675,0.9867698401723008,0.1273496900233588
-2.438782849451427,0.9839429994255864,0.1184473823932234
-2.366070661801219,0.9804717625922896,0.1167747162571186
-2.614793047774349,0.9772497620816784,0.09510935437768
-2.4598471372460806,0.9772497620816784,0.09510935437768
-2.3807326027102147,1.0067081247269667,0.0896129592506891
-2.544066406800447,0.9929738695158724,0.0909869314386908
-2.467539013652212,0.9929738695158724,0.0909869314386908
-2.293941907447788,0.9973444704453114,0.0970474251834235
-2.3196658979332114,1.0048894857302455,0.0767197687141796
-2.393293910553028,1.011263169341644,0.0597409124715234
-2.355163089633622,1.011263169341644,0.0597409124715234
-2.3921123845584806,1.011263169341644,0.0597409124715234
-2.3451331732349647,1.0297827094676408,0.0694245398827314
-2.474010912334144,1.051790698594257,0.0737437354075282
-2.371898393635945,1.0640088179281453,0.0617624971176327
-2.437939017446624,1.0684557162125232,0.0727718524580185
-2.468565573588991,1.053917879636231,0.0856090664205882
-2.4181760449032117,1.057115731578916,0.0928195560637752
-2.391674055088132,1.0677219628769063,0.0874207329985591
-2.3128403850115022,1.0812374888820893,0.0817919646545378
-2.381539271011952,1.0812374888820893,0.0817919646545378
-2.356233434046646,1.0532322080809609,0.0921077006558966
-2.462721042867892,1.049784275459563,0.1008582673663905
-2.243915012169127,1.0609729065957132,0.1082870604975987
-2.287909935285796,1.0609729065957132,0.1082870604975987
-2.3442004974858084,1.0576511628195446,0.1061122300821075
-2.3451148900847216,1.0610286237041175,0.1179556745334255
-2.4375123922395923,1.080295139401533,0.1321200713218832
-2.3917740935610072,1.0593003635304037,0.137869041379393
-2.334533573194444,1.074093405772142,0.1274026982323937
-2.4055042929416723,1.0802846763481713,0.1325259950448626
-2.4037663929279818,1.0802846763481713,0.1325259950448626
-2.372754995397845,1.0802846763481713,0.1325259950448626
-2.343704201659639,1.0918288424872278,0.1172657057770752
-2.23951470081699,1.0918288424872278,0.1172657057770752
-2.3814060505224948,1.0918288424872278,0.1172657057770752
-2.36779383051529,1.0918288424872278,0.1172657057770752
-2.436083701374864,1.0790216898435223,0.1070341460104948
-2.434946405203137,1.059821215499436,0.1063636701884645
-2.4245002126940984,1.0525636240063394,0.0937989080753471
-2.4860489456900483,1.0692167749999184,0.0884052130542869
-2.4043245754263425,1.056068839576565,0.0692152782170674
-2.387759402725737,1.0314813917648027,0.0717436894444895
-2.39864205448422,1.034728730051839,0.0577081129636252
-2.399654483870335,1.034728730051839,0.0577081129636252
-2.302894014955568,1.034728730051839,0.0577081129636252
-2.213590716957008,1.0349841094767298,0.0686353158837214
-2.3558253611595044,1.0349841094767298,0.0686353158837214
-2.260964023090158,1.0466135000523862,0.063577821573736
-2.2249731119048333,1.0507703215192894,0.0708397930256124
