geohash,target_area,population,households,households_owneroccupied,households_renteroccupied,income_median,age_median,income_poverty,education_bachelors,education_nohighschool,race_hispanic,race_white_nh,race_black_nh,race_asian_nh,race_other_nh,area_m2,population_density,area_m2_land,population_density_land,income_poverty_pct,education_nohighschool_pct,education_bachelors_pct,race_hispanic_pct,race_white_nh_pct,race_black_nh_pct,race_asian_nh_pct,race_other_nh_pct,households_owneroccupied_pct,households_renteroccupied_pct
dr5rhy,6101982.9187309835,11590.035007750746,4398.7983612777125,1171.2737274465705,3227.5246338311426,85529.65495631518,37.57284134821466,1006.8116355262658,1267.5254333996243,553.9969004556656,1154.7847212809174,1274.3251773891525,1543.3393402659462,791.7255684519699,57.53861400307381,566888.0452184117,0.020445015740780555,566888.0452184118,0.020445015740780552,0.08686873118614123,0.047799415626025674,0.10936338264310473,0.09963599941748788,0.10995007146544056,0.13316088685097585,0.06831088671626181,0.004964490095551507,0.26627129303248,0.7337287069675201
dr5rtx,6093516.780045136,923.5016306344686,181.53538424070376,73.11522667068117,108.4201575700226,75675.64040274621,34.15890464588764,147.10632247217055,700.9659708228451,223.533369051166,948.2467595433328,610.8626853393943,324.7074304748287,563.3611668450344,57.335503589633255,566101.5217433237,0.0016313357148211199,566101.5217433237,0.0016313357148211199,0.15929189250170012,0.24204978273573055,0.7590305718694443,1.0267948946574827,0.6614635698257689,0.3516046097847674,0.6100272572967643,0.062084896970070684,0.40276019452899203,0.597239805471008
dr5r1f,6103957.2121211635,1991.6556684752873,810.5017444397971,329.8304231103622,480.6713213294349,81665.11161044349,40.15759550724413,159.392061449907,879.6672574129706,97.92827363187112,502.50750175401384,1410.0150819986586,356.9800273930644,225.23028822764033,25.676944041811755,567071.4615497179,0.003512177571116703,567071.4615497179,0.003512177571116703,0.08002992885408232,0.04916927919917008,0.4416763757594706,0.252306415063558,0.7079612727827076,0.1792378236075067,0.11308696166344129,0.012892260669470416,0.4069459755923591,0.5930540244076408
dr5qct,6106448.986665032,607.7041134054101,186.904585440083,153.35839524466584,33.54619019541717,118953.17269505972,49.12772114130656,129.97464384135282,1258.6595009782945,231.44989406049683,311.997104508899,3056.526791467653,75.38968011580484,688.5964945801859,19.091411150461315,567302.953053236,0.001071216199624441,567302.9530532359,0.0010712161996244412,0.21387817027107145,0.380859515272184,2.071171600147818,0.5134029828439884,5.029629920290814,0.124056557217198,1.1331114589984863,0.03141563588154471,0.8205170294970038,0.1794829705029963
dr5rqd,6099986.607316569,11661.887746069146,4060.4330887932224,1030.903277504998,3029.529811288224,23393.850907629854,35.92456774033883,1028.6335946662543,366.91272875199655,375.68085096487243,868.9385661060101,103.54032293348062,2852.2471431182767,39.127474900698715,57.12243993823817,566702.5833627434,0.02057849759016262,566702.5833627433,0.020578497590162625,0.08820472440347184,0.032214411521110944,0.031462550209820986,0.07451096983838675,0.008878521658586604,0.24457851123457086,0.0033551579086231005,0.004898215553266009,0.2538899804432898,0.7461100195567102
dr5xc6,6092010.420230481,3516.9756637037726,1111.7775683594284,972.4050277915608,139.37254056786753,102365.95684288828,46.29905447452485,101.44543751665182,795.1288597926408,239.2020070344239,202.62353250455274,654.5700551830338,23.948355704815295,1378.9105230778896,10.094235740119478,565961.5775019027,0.006214159765451479,565961.5775019027,0.006214159765451479,0.028844509378782086,0.06801355195688706,0.2260831281827183,0.057613003864566775,0.1861173115123855,0.006809360653805313,0.39207280769914143,0.0028701465990495674,0.8746399059179347,0.1253600940820651
dr5rze,6091507.677648028,3.538202088939128,1.0,0.0,0.0,1.0,34.452264470341184,0.0,0.0,0.0,14.803286858342833,2.612344739707559,11.449378958830234,2.7415631598050396,2.612344739707559,565914.8715763683,6.252180790166175e-06,565914.8715763683,6.252180790166175e-06,0.0,0.0,0.0,4.183844361129004,0.7383254754933537,3.235931320775163,0.7748464024639848,0.7383254754933537,0.0,0.0
dr72xu,6079084.546542571,1289.3007018866595,419.002189599384,263.004197025941,155.99799257344299,93040.6269157991,39.686320451923514,416.37925194353033,1162.4833786704326,642.9129077427251,877.4999250480308,188.8695044523418,4163.01445039247,71.61048742774904,81.78456622110967,564760.7345357275,0.0022829149107658022,181971.2789770168,0.007085187888631039,0.322949682206978,0.4986524142908926,0.901638676663518,0.6806014483385976,0.14648987949511336,3.228893340630815,0.055542114669572415,0.06343327518664396,0.627691700793746,0.3723082992062539
dr5rh7,6103479.25690511,9491.263807391919,2235.6999528477104,988.2670769001767,1247.432875947534,55197.41900523711,22.954497388041858,724.1858445807779,319.786759329998,342.94701196392936,202.0958865176807,2518.825210540471,21.81913644320099,214.52412711985343,212.20035447768527,567027.0584267103,0.01673864353797622,567027.0584267103,0.01673864353797622,0.07630025455796231,0.036132913268814404,0.03369274796481202,0.021292832084204193,0.2653835423454121,0.0022988652392327315,0.022602272097081454,0.022357439302490033,0.4420392260783371,0.557960773921663
dr5rmr,6097498.685109603,14749.293077693734,5729.273389228846,899.4719744856501,4829.801414743195,57766.70177100397,32.38438181183641,1142.4493776530057,1091.872459374349,427.90316068460663,1071.8422934018881,1062.873452415528,2044.2256721707727,226.39275880948006,57.42635784108719,566471.449750056,0.026037134058921343,566471.4497500561,0.026037134058921337,0.07745790741529182,0.029011774220674413,0.07402879945654177,0.07267075701566345,0.07206267085593256,0.13859821358234323,0.015349397263782615,0.0038934989994833455,0.1569958201290719,0.8430041798709279
