geohash,area_m2,population,households,income_poverty,education_bachelors,education_nohighschool,race_hispanic,race_white_nh,race_black_nh,race_asian_nh,race_other_nh,households_owneroccupied,households_renteroccupied,income_median,age_median,income_poverty_pct,education_bachelors_pct,education_nohighschool_pct,race_hispanic_pct,race_white_nh_pct,race_black_nh_pct,race_asian_nh_pct,race_other_nh_pct,households_owneroccupied_pct,households_renteroccupied_pct
dr5rh1,6104472.530443422,13466.654307632874,4052.8238101255656,1814.3307817615278,2116.0346722064437,2870.76864320122,2623.993944219034,4056.829155910071,124.01276214643039,6355.965199034295,69.38486772623924,1330.7891588010136,2722.0346513245518,57172.26505193755,36.83186595700191,0.1347276569454351,0.1571314317474593,0.21317608498898452,0.194851214286518,0.30124996626746914,0.009208876927667193,0.4719780469475441,0.0051523463914056235,0.3283609703131365,0.6716390296868634
dr72ru,6083056.327685402,6982.689444996589,2703.6011361752626,705.1481345535526,1416.7664819573415,678.9695559647988,3508.776774818607,2182.844849248221,529.2181918075528,545.7574508562112,80.0269673014553,745.5286155182853,1958.0725206569775,62673.430845411174,38.941690966520916,0.10098517771813881,0.20289696299933807,0.09723610956968894,0.5024964667922907,0.31260803826988576,0.07579002273783798,0.07815863144927217,0.011460765645076514,0.27575392151705175,0.7242460784829483
dr5rth,6095010.319093493,9496.4830914198,4625.174864186476,796.5178957855658,5747.865863790987,333.32928663981363,1409.8266953052002,6338.466069759921,277.249460134276,921.790801010148,82.42535286864188,821.3247060226214,3803.8501581638548,157550.94398452764,33.129361793374784,0.08387503964549049,0.6052625807320461,0.03510028748863683,0.1484577692323801,0.6674540468025274,0.029194961699534283,0.097066544755184,0.008679566116756876,0.1775770063057031,0.8224229936942969
dr5xcn,6090016.661155082,1588.5131988741168,531.2009959636673,87.64373302802058,444.65234505417095,204.1115850145881,178.64100309210988,771.9068784550923,22.76093424361683,575.8264600563539,5.461267367122771,436.2665033444638,94.93449261920352,106409.64565308168,47.56001136754032,0.055173437079490066,0.27991731221958066,0.12849221848408646,0.11245799104390473,0.48593041531048853,0.014328451447396844,0.3624939726434,0.003437974183024433,0.8212832932532815,0.1787167067467185
dr5qyv,6106467.061542352,0.9543600104277957,0.5907942921695878,0.0,1.1815885843391756,0.0,0.13633714434682795,0.5453485773873118,0.22722857391137993,0.0,0.0,0.0,0.5907942921695878,1.0,23.5,0.0,1.238095238095238,0.0,0.14285714285714285,0.5714285714285714,0.23809523809523808,0.0,0.0,0.0,1.0
dr5nx8,6112928.100345886,371.42667037593054,133.16881979979038,34.86153447620776,109.40468697356518,18.215432001233957,32.61963515297896,307.36439721466775,3.5870389171660713,19.61661907825195,1.289092110856557,96.45771838191888,36.71110141787151,93281.0,42.7,0.09385845782405312,0.29455258789799305,0.04904179870227856,0.08782254413761882,0.8275237664101404,0.009657461898294854,0.05281424475629998,0.0034706503696997136,0.7243265993265994,0.2756734006734007
dr7835,6083554.368641835,425.496736614534,179.38827545908586,25.845696037328274,161.4877378332326,25.175622436360502,109.03054735747001,261.8073283781216,20.1022080290331,19.144960027650573,3.0631936044240917,110.4664193595438,68.92185609954207,101935.0,50.3,0.06074240719910012,0.37952755905511815,0.05916760404949381,0.2562429696287964,0.6152980877390327,0.047244094488188976,0.04499437570303712,0.00719910011248594,0.615795090715048,0.38420490928495205
dr5rsj,6094511.371665307,12871.123133256837,6764.444429370953,1398.610622114359,7768.896517602947,709.358883105377,1251.8090094984987,8427.021675724834,265.61170053170446,2195.2693460988653,129.25208593002276,1419.5791628193967,5344.8652665515565,106629.14299743074,35.341539873184985,0.10866267128628289,0.6035911891425709,0.05511243080819512,0.09725716990959653,0.6547231029086199,0.020636248894660023,0.17055771461207261,0.01004202077719674,0.20985894372280442,0.7901410562771956
dr72x3,6080573.027677313,9979.184097486086,3295.2753803966934,2382.6975973181075,1528.260065443401,1438.3810014185494,2250.2962108531656,158.56273239020766,7064.511061500518,131.66506163343087,122.1701058448707,1549.2611771055842,1746.0142032911085,54654.60403808488,36.243970062303816,0.23876677432159474,0.15314479124885508,0.14413813668202596,0.22549901764213875,0.015889348351650522,0.7079247153362147,0.013193970603929371,0.012242494441569355,0.4701461936449998,0.529853806355
dr5r15,6103455.517000929,3357.431594816348,1133.9450870084693,313.9650098338612,792.8031833528029,256.84706952385665,811.3064092330958,1986.2527178281882,155.10034397224166,277.8771850082389,30.237201291999682,810.5545745318916,323.3905124765774,100530.73079027318,39.50064287638288,0.0935134494828137,0.2361338305676394,0.07650105810656321,0.2416449557708634,0.5915988641123264,0.04619612927087072,0.08276480909909315,0.00900605133360987,0.7148093711224287,0.2851906288775711
dr5x1w,6101974.301705764,0.058978886069632926,0.0,0.0,0.0,0.0,0.0,0.0,0.029489443034816463,0.0,0.0,0.0,0.0,1.0,67.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
dr5x9q,6094007.484816529,187.34436825349997,64.80876408252644,6.746622308275524,65.35383789541936,11.062648533974151,20.079688480274832,81.89172693181456,20.376480698266196,55.9462330041973,3.1523810020190264,46.824153818566806,17.984610263959635,109528.85361796172,45.12410744132969,0.03601187679763351,0.3488433546451078,0.05904980564457122,0.10718063567891481,0.43711870121980384,0.10876484245682962,0.2986277811591068,0.016826665415175263,0.7224972498926485,0.27750275010735154
dr5x8b,6096994.472835311,7667.993661293363,2125.783832166481,896.6398858290786,602.2236442475761,1088.7115788563315,1446.407968580895,104.42370799392668,4120.303028149804,1316.0551702003577,286.9183694992209,739.4152384493191,1386.3685937171617,54409.193030887494,34.97095264990921,0.116932789127768,0.07853731638922597,0.14198128310302985,0.1886292598130459,0.013618126540849734,0.5373378239666973,0.17162966329035517,0.03741765866963775,0.34783181020609616,0.6521681897939039
dr5rqs,6098990.368216236,9966.588695898019,2931.6142557559856,1957.0152200149,809.6223431674597,1526.7962043243006,4287.630815488974,218.6041358539313,4449.312033750433,346.4457105742539,187.6415782093382,815.6043891871409,2116.0098665688447,44595.53648296013,32.72138043815078,0.19635757827754596,0.08123364652347684,0.15319145305481394,0.43020043731248264,0.02193369692720468,0.44642276003439885,0.034760711126450086,0.01882706148860808,0.2782099955973976,0.7217900044026023
dr5rkb,6100986.2395556765,13786.689545743662,5218.378108389566,1936.2251447422664,3375.830285752305,1502.8065765350932,3555.5854804551254,2507.729779124972,6074.649378684548,749.1230536219665,187.13624344003387,353.06664725008693,4865.311461139478,64752.309900109714,35.5199018689266,0.14044162946572142,0.24486155828427417,0.10900416460012706,0.25789987281992827,0.1818949916007341,0.4406169703415105,0.05433668837877341,0.013573689522718532,0.06765831066983496,0.9323416893301648
dr5nxq,6109931.437215942,1283.5317498711568,415.7473881233765,54.380337081483134,207.17923664467952,90.90096922034542,153.71948868387102,974.6911879380726,18.74205988549926,104.70639584501913,5.303343183515049,321.7194661117534,94.0279220116231,80966.07254275211,41.50419091203965,0.042367738146673765,0.16141341004262383,0.07082097441646475,0.11976290317656861,0.7593822186602815,0.014601944897257602,0.0815767867491628,0.004131836383515568,0.7738340042590489,0.2261659957409511
dr5nx4,6111927.161239803,2134.146947836609,728.1820669421538,187.01371618438986,607.236747807753,120.5651855449252,222.84098407212912,1712.7339141156663,22.651598919608467,128.90043305505841,10.749309975072315,613.0691885560966,115.11287838605722,118924.07608974937,39.588106673460715,0.08762925925694397,0.28453370955702495,0.05649338517534722,0.1044168885830583,0.8025379488754838,0.010613889049472653,0.06039904289895556,0.005036818100069877,0.8419174494787418,0.15808255052125816
dr5qtv,6110461.753269096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dr5x8p,6093512.25731763,3268.1450031532777,1103.7565498375384,380.0562154613135,964.287059203877,145.16253292139746,444.7253265514675,1270.7414943086333,191.52489795143146,1215.5073955229639,51.22271008624598,714.9848747462845,388.77167509125377,70094.65880169456,41.29999366025376,0.116291111653435,0.2950563877286602,0.04441740889138549,0.1360788233454676,0.38882653403767437,0.058603549648696185,0.3719257849177985,0.01567332845905663,0.6477740719649844,0.35222592803501546
dr5qyd,6107964.429952675,27.986574874077245,8.290625388058306,0.8862027338948257,8.025236697232833,0.7055022684283727,1.005409164157606,26.272101919595467,0.10097454858321421,0.08000441347661622,0.17064054481550206,7.730228976182854,0.5603964118754512,113865.17464791423,51.66485103230536,0.03166528015243755,0.28675308548264916,0.025208596321725993,0.035924694918236424,0.9387394505331261,0.003607963783976387,0.002858671124872835,0.006097228602759784,0.9324060145471488,0.06759398545285111
dr5x37,6099483.475614024,4365.926945559835,1204.6220697785288,307.4314125665326,539.7319024001267,221.55059400306632,444.5392183615488,69.86160920480019,3366.2056769905525,131.45669155275445,104.57480385666092,812.0875498205671,392.53451995796166,84696.48022602384,38.53151709716832,0.070416068889836,0.1236236678098877,0.05074537360923644,0.10182012294402841,0.01600155249410431,0.7710174079788479,0.03010968648626758,0.023952485957882075,0.6741430114839838,0.32585698851601613
