T_train,T_test,population,population_poverty,population_white,population_black,population_hispanic,population_asian,population_age,population_nohighschool,population_renter,A_prob_trivial,A_prob_GP,T_prob_GP,T_prob_trivial,A_prob_multivariate,A_prob_CIwidth_multivariate,psi_multivariate,T_prob_multivariate,A_prob_homogeneous,A_prob_CIwidth_homogeneous,psi_homogeneous,T_prob_homogeneous
0.0,0.0,390.1465677768499,33.0,323.0,3.0,32.0,21.0,43.21355747573514,18.0,97.0,0.0,2.311784889413414e-16,2.311784889413414e-16,0.0,0.18545862421107262,0.02124299167126837,0.14139460027553483,0.026222848037975238,0.10450571620712845,0.016720028717064038,0.5672902512285729,0.059285074001963846
0.0,0.0,371.42667037593054,34.0,307.0,3.0,32.0,19.0,42.7,18.0,102.0,0.0,9.627625908100534e-23,9.627625908100534e-23,0.0,0.1422161954028761,0.019089697049455272,0.1458609941502813,0.020743795645734177,0.06886348352387356,0.013840021363451119,0.5672902512285729,0.03906558286873292
0.0,0.0,371.4266036180423,34.0,307.0,3.0,32.0,19.0,42.7,18.0,102.0,0.0,7.194322688780742e-33,7.194322688780742e-33,0.0,0.13215475532787574,0.01850964667020164,0.14586097872368228,0.01927622195511272,0.07061197041022194,0.014001458889908676,0.5672902512285729,0.04005748243375936
0.0,0.0,1295.6685547408215,76.0,1027.0,16.0,142.0,84.0,40.22360384928578,88.0,262.0,0.0,4.784441708774865e-47,4.784441708774865e-47,0.0,0.11695377764384846,0.01756444504524063,0.2594164973378531,0.030339739346797276,0.06940147948890385,0.013889964325740148,0.5672902512285729,0.039370782734894916
0.0,0.0,618.4033176841677,48.0,487.0,6.0,82.0,23.0,40.92902093254288,42.0,154.0,0.0,2.831675569446337e-65,2.831675569446337e-65,0.0,0.1282540639177674,0.01827536756132087,0.18815968791562637,0.02413224464067791,0.06684599865501006,0.013650543910288537,0.5672902512285729,0.037921083370625504
0.0,0.0,987.9187856350072,61.0,749.0,11.0,167.0,26.0,39.05651091394025,37.0,218.0,0.0,2.8925088715571736e-84,2.8925088715571736e-84,0.0,0.14442602916310915,0.01921264261648406,0.23969117239753918,0.034617644254826815,0.082044384667115,0.014999295443140805,0.5672902512285729,0.04654297958970134
0.0,0.0,516.035672422923,23.0,434.0,1.0,31.0,35.0,45.7,17.0,59.0,0.0,1.6049336605202587e-08,1.6049336605202587e-08,0.0,0.16540270872047275,0.02030698187764386,0.12839217979264184,0.021236414316228906,0.08419636852723605,0.015176913115644324,0.5672902512285729,0.04776377905434925
0.0,0.0,472.84507081299137,27.0,396.0,2.0,31.0,31.0,44.99637312168371,17.0,73.0,0.0,1.4044886650664155e-10,1.4044886650664155e-10,0.0,0.13968827951048834,0.018947132447814756,0.13065152596564147,0.01825048687756035,0.07316745124411567,0.014232958695176766,0.5672902512285729,0.04150718179802874
0.0,0.0,467.2738340609144,37.0,387.0,3.0,41.0,24.0,43.129914201226775,20.0,114.0,0.0,1.1806055279553228e-16,1.1806055279553228e-16,0.0,0.12780205246681065,0.01824786383144633,0.15942191579011658,0.020374448046167948,0.0672494956287828,0.013688720280513829,0.5672902512285729,0.03814998327024701
0.0,0.0,1337.3495975254264,173.0,1101.0,10.0,122.0,68.0,39.714757914942986,50.0,178.0,0.0,8.838817722208144e-27,8.838817722208144e-27,0.0,0.11482764970786669,0.0174249983144241,0.2533111158827631,0.02908712008169475,0.06738399462004036,0.013701414211131796,0.5672902512285729,0.0382262832367875
