T_train,T_test,population,population_poverty,population_white,population_black,population_hispanic,population_asian,population_age,population_nohighschool,population_renter,A_prob_trivial,A_prob_GP,T_prob_GP,T_prob_trivial,A_prob_multivariate,A_prob_CIwidth_multivariate,psi_multivariate,T_prob_multivariate,A_prob_homogeneous,A_prob_CIwidth_homogeneous,psi_homogeneous,T_prob_homogeneous
0.0,0.0,4481.0,461.0,3230.0,96.0,368.0,564.0,32.6,92.0,4288.0,0.0,0.044075805337412365,0.044075805337412365,0.0,0.23306161074494047,0.0175831792059695,0.23812323087669526,0.05549738374391194,0.21415068863083986,0.01706126262662055,0.30167530211531457,0.06460397369091128
0.0,0.0,3221.0,81.0,2485.0,27.0,184.0,349.0,39.6,179.0,1897.0,0.0,0.0011131514131261311,0.0011131514131261311,0.0,0.21322198794680658,0.017034284377904326,0.30313493853374135,0.06463503421029736,0.21293545773697004,0.017025934515511675,0.30167530211531457,0.06423736854386324
0.0,0.0,7494.0,585.0,5889.0,64.0,463.0,750.0,39.4,196.0,4405.0,0.0,0.00032203296954402046,0.00032203296954402046,0.0,0.17684657911775936,0.015867938823171168,0.37657700481657586,0.06659635507622343,0.19160140426681072,0.01636793573342015,0.30167530211531457,0.057801411517908644
0.0,0.0,6351.0,771.0,4817.0,116.0,397.0,719.0,44.8,46.0,3900.0,0.0,0.23385155183693723,0.23385155183693723,0.0,0.24323875616356483,0.017843400367184667,0.3423142394819503,0.08326408982866625,0.2561436672967864,0.018153824640527026,0.30167530211531457,0.07727221821668266
0.0,0.0,11197.0,681.0,8492.0,263.0,870.0,954.0,40.6,28.0,7060.0,0.0,0.2276084192513107,0.2276084192513107,0.0,0.23077050786113923,0.017522654920067406,0.39507820508369723,0.09117239803203213,0.2597893599783959,0.018237702783873072,0.30167530211531457,0.0783720336578268
0.0,0.0,5600.0,208.0,4278.0,108.0,434.0,501.0,38.8,28.0,3002.0,0.0,1.240558156570003e-05,1.240558156570003e-05,0.0,0.19464413195424435,0.01646631288684446,0.3108488032034553,0.06050489546855229,0.1863354037267081,0.016193927523277418,0.30167530211531457,0.056212789214033776
0.0,0.0,10054.0,611.0,7554.0,185.0,631.0,1117.0,46.8,100.0,4491.0,0.25,0.5462229671487919,0.5462229671487919,0.25,0.29527003469858715,0.01897155148406578,0.4076477510827279,0.12036616560699807,0.326357007831488,0.01950038391034794,0.30167530211531457,0.09845384893501423
0.0,0.0,3852.0,112.0,3273.0,32.0,219.0,198.0,51.4,20.0,599.0,0.0,1.907792822624142e-07,1.907792822624142e-07,0.0,0.19324954759019142,0.01642141753951851,0.4790098861050647,0.09256844378103286,0.23548474210099918,0.017646405599281795,0.30167530211531457,0.07103993071686586
0.0,0.0,6617.0,408.0,5116.0,124.0,538.0,504.0,37.3,114.0,4571.0,0.0,0.04923892709150698,0.04923892709150698,0.0,0.24176116082546112,0.01780647980366851,0.32916931962299584,0.0795803568201827,0.26235484742101,0.018295744424410187,0.30167530211531457,0.07914597785715045
0.0,0.0,9033.0,2784.0,584.0,3364.0,3861.0,919.0,40.3,1502.0,8308.0,0.0,1.296474070261065e-06,1.296474070261065e-06,0.0,0.19753291385121113,0.016558276918662383,0.21516439359463488,0.0425020496237771,0.16419119632730217,0.015406720231549832,0.30167530211531457,0.04953242875671381
